user_id	item_id	neg_items
7704	6300	[5760, 525, 7316, 6300, 286, 1835, 313, 4921, 4153, 5177, 7623, 5836, 8022, 7267, 7654, 1517, 5236, 7412, 246, 8574]
7705	8564	[4736, 3973, 3730, 158, 8607, 8494, 2735, 4659, 8247, 6978, 453, 6343, 8012, 3156, 3163, 8413, 3812, 8564, 8184, 4350]
7706	7846	[8453, 5513, 5004, 1805, 8606, 419, 7846, 4775, 4521, 5298, 5946, 5698, 7875, 1490, 8541, 8287, 7012, 1387, 7536, 6259]
7707	8389	[3328, 4890, 3228, 4001, 3619, 8614, 4263, 8492, 6700, 8389, 7630, 7766, 87, 8280, 7256, 1248, 5987, 8679, 8175, 4219]
7708	4540	[6288, 8468, 6558, 2980, 5801, 5802, 4141, 2107, 4540, 3271, 4041, 6217, 6478, 8152, 8541, 6246, 5999, 6259, 6903, 2040]
7709	7899	[3456, 3480, 5660, 7582, 286, 7468, 7228, 7872, 7623, 7880, 4300, 7899, 6492, 478, 1248, 5347, 2535, 3819, 8684, 1523]
7710	8465	[1413, 7945, 2442, 8591, 8465, 4767, 8227, 7464, 2222, 4279, 8124, 8253, 8255, 3141, 8299, 7403, 3310, 5875, 8311, 251]
7711	6940	[1671, 7688, 7945, 7949, 4887, 6940, 542, 4767, 6323, 4022, 2875, 8255, 962, 6089, 1615, 7376, 6496, 7265, 8177, 1011]
7712	4825	[1801, 5002, 8462, 3478, 8357, 5929, 8368, 7623, 8648, 4184, 4825, 7899, 360, 3433, 490, 7148, 1140, 5623, 7035, 8063]
7713	8500	[3458, 6535, 7185, 2836, 8606, 1962, 5034, 7850, 6579, 8500, 8628, 6587, 7491, 8143, 4307, 857, 6883, 4594, 1782, 5626]
7714	8683	[8324, 7685, 2318, 7832, 8490, 2858, 7982, 1855, 7875, 1227, 2894, 2642, 7383, 4056, 8535, 8031, 4708, 8683, 4598, 6909]
7715	6446	[7043, 8451, 8594, 2199, 6809, 2978, 7462, 3239, 7468, 6446, 6706, 308, 3390, 576, 3399, 8656, 8153, 8416, 8167, 894]
7716	4216	[6785, 4107, 8086, 28, 7723, 5430, 1470, 2140, 860, 4575, 8675, 7396, 7398, 7403, 1004, 7278, 2032, 8564, 4216, 7422]
7717	7833	[8326, 520, 8588, 7441, 6164, 4758, 7833, 7481, 7865, 3390, 8512, 7113, 6990, 7378, 4842, 1388, 8175, 499, 1652, 6143]
7718	5338	[7296, 5120, 2445, 4749, 7060, 8603, 7465, 2730, 942, 6194, 7616, 2500, 3656, 6098, 1880, 5338, 998, 5479, 3323, 7038]
7719	6863	[8581, 268, 2833, 3094, 7468, 2222, 6322, 1478, 3911, 6863, 8143, 1104, 4179, 7909, 2152, 3691, 6507, 3310, 6262, 2555]
7720	6151	[259, 1542, 6151, 2694, 7051, 1296, 8088, 7962, 3498, 3504, 8509, 3529, 6229, 1883, 4072, 8425, 2036, 634, 8318, 767]
7721	5338	[3853, 7579, 5935, 8629, 7616, 4936, 8657, 4311, 4183, 5338, 6236, 8058, 6624, 6248, 6895, 7793, 5490, 8054, 2807, 4730]
7722	7048	[1025, 6785, 7048, 2572, 7439, 8463, 2706, 2962, 6431, 6950, 6322, 3768, 1852, 1093, 7494, 852, 7509, 8679, 1904, 5107]
7723	7962	[3845, 1287, 3732, 6294, 7962, 681, 6322, 8629, 3128, 3645, 6463, 1346, 6594, 3145, 8279, 2660, 8422, 8562, 2937, 2429]
7724	5194	[3973, 8198, 5524, 8086, 2212, 814, 1584, 8510, 7875, 3396, 5194, 8394, 4060, 8031, 3561, 2410, 5995, 8683, 4593, 756]
7725	1648	[3088, 4629, 3478, 5528, 4891, 7965, 33, 7352, 7485, 1729, 3395, 2502, 8524, 5082, 7003, 3295, 8674, 8683, 1648, 8568]
7726	7754	[4229, 1167, 6432, 7585, 4004, 6824, 2995, 1459, 1216, 6338, 4423, 7754, 7371, 5972, 7255, 8666, 8547, 2534, 8425, 5872]
7727	6164	[3845, 7563, 4367, 6164, 3229, 8484, 1453, 7732, 8248, 8644, 6089, 4811, 6870, 600, 7517, 6366, 4831, 1887, 8676, 5740]
7728	650	[3586, 7683, 8073, 650, 3466, 4654, 1970, 8505, 5696, 3906, 69, 3787, 4825, 5853, 8165, 4855, 8429, 1517, 1783, 4986]
7729	8520	[7689, 3980, 6412, 5921, 6057, 817, 1971, 58, 6204, 3773, 7614, 7237, 4677, 8520, 1995, 8418, 6500, 4842, 5995, 4587]
7730	4986	[7941, 2451, 1305, 7066, 6555, 5156, 5669, 5806, 4656, 2353, 306, 4665, 3006, 8389, 6478, 8270, 3152, 721, 4986, 254]
7731	8541	[661, 2455, 6555, 6559, 3872, 5791, 7080, 5302, 2890, 6478, 595, 8541, 3294, 8165, 4582, 3048, 7663, 6388, 3061, 8311]
7732	3315	[7430, 7180, 3086, 6542, 6926, 3351, 7578, 3098, 1444, 7598, 2762, 2135, 7128, 4186, 6110, 4331, 1518, 3315, 3700, 7029]
7733	3615	[7940, 7429, 4618, 3341, 3228, 3615, 2852, 8229, 8361, 8491, 6188, 3895, 5689, 6081, 4162, 7754, 4689, 8158, 2298, 7547]
7734	8276	[8606, 2082, 2994, 8628, 2875, 7999, 6591, 5826, 7875, 6853, 5972, 8276, 5851, 490, 3563, 7917, 3823, 6389, 6518, 3706]
7735	5926	[7040, 8591, 3730, 7187, 2201, 5926, 6953, 7213, 7349, 7350, 5061, 965, 8651, 6092, 8013, 6222, 7637, 7415, 251, 6140]
7736	6722	[1414, 523, 6668, 526, 2576, 8606, 3870, 8500, 8502, 6722, 2244, 466, 8412, 5856, 7523, 5353, 8682, 4333, 3438, 6397]
7737	8280	[2304, 8194, 2952, 1550, 7440, 4624, 6674, 17, 1827, 3507, 8504, 697, 7745, 5076, 5333, 8280, 8283, 7905, 7400, 3565]
7738	8678	[5125, 1802, 4235, 3471, 6675, 6937, 1444, 4150, 823, 4541, 3776, 7622, 8651, 6477, 5713, 2009, 8411, 734, 8678, 2535]
7739	3706	[8068, 1400, 6279, 1043, 6548, 5011, 8087, 921, 286, 4133, 5801, 2223, 6329, 5707, 2139, 4190, 7267, 3563, 8440, 3706]
7740	8153	[1282, 8198, 2697, 2578, 8474, 2718, 4903, 4779, 1323, 4919, 7480, 6845, 2627, 4300, 8280, 8153, 8412, 5620, 6774, 6390]
7741	8585	[7808, 7302, 8585, 6818, 7974, 2854, 8627, 820, 3779, 1989, 2889, 5450, 843, 8142, 7378, 2003, 8409, 862, 8543, 5876]
7742	8232	[6784, 7937, 7042, 7302, 7690, 5008, 5521, 5906, 7058, 8232, 4520, 3242, 5032, 7478, 7766, 3548, 5725, 6756, 5993, 8445]
7743	6343	[7688, 4107, 7949, 6163, 7573, 7190, 1185, 7592, 7721, 6070, 4410, 8508, 8252, 8518, 6343, 6344, 5984, 5861, 5867, 2174]
7744	214	[3843, 8326, 7302, 7442, 5010, 6042, 544, 8360, 6327, 3662, 8272, 4177, 214, 3560, 6505, 3437, 2416, 6643, 1782, 7799]
7745	8280	[2308, 4105, 8082, 8088, 1186, 2475, 7602, 7610, 573, 7751, 3529, 6603, 8654, 8280, 7905, 618, 6638, 4211, 6005, 6262]
7746	8656	[4352, 23, 2737, 2995, 7731, 3258, 7611, 6727, 6989, 8656, 721, 7770, 8033, 6121, 5611, 7664, 6130, 5109, 5113, 1914]
7747	6299	[1935, 8085, 7190, 6299, 8606, 1700, 5810, 8502, 8514, 6211, 8518, 8394, 7754, 4180, 3673, 7007, 3817, 5994, 5621, 7928]
7748	8046	[257, 5776, 2975, 3872, 6559, 2470, 6438, 4654, 6705, 4275, 3394, 5700, 6492, 3294, 3438, 6895, 8046, 8174, 4597, 1660]
7749	7349	[4488, 3593, 8202, 6291, 5143, 6299, 2978, 2594, 292, 6057, 6316, 6705, 7349, 8509, 6738, 8022, 2015, 1512, 6392, 5242]
7750	7060	[7296, 5120, 2057, 7060, 298, 6575, 6705, 1971, 4917, 7749, 8518, 467, 6489, 8287, 3425, 3438, 8560, 7664, 7155, 7806]
7751	5733	[929, 5795, 2470, 6950, 7214, 8501, 2358, 313, 2234, 7612, 3390, 5442, 3017, 1355, 7267, 5733, 7269, 3049, 7529, 756]
7752	8501	[3970, 4871, 4259, 1957, 7211, 303, 8501, 8379, 6722, 5442, 6740, 5211, 3678, 6506, 2539, 8049, 8564, 1909, 3188, 1529]
7753	6808	[4739, 6290, 2963, 2324, 3603, 7570, 6808, 7581, 8617, 6059, 3767, 8002, 7490, 1484, 5837, 8290, 6759, 4072, 8054, 3706]
7754	7434	[5120, 5891, 8582, 7434, 2955, 7315, 7956, 787, 7704, 1050, 8225, 7858, 7102, 8389, 328, 1871, 8539, 7535, 6256, 5495]
7755	7623	[7296, 7688, 1804, 7190, 1277, 4131, 6700, 5430, 4279, 4152, 6328, 3780, 7623, 7498, 2122, 3661, 3053, 1908, 6774, 637]
7756	4311	[7041, 4626, 2849, 162, 4899, 5936, 4913, 5940, 4533, 3388, 7100, 8128, 6594, 964, 8004, 5455, 8279, 4311, 8683, 8439]
7757	8656	[6914, 4233, 5133, 8082, 4119, 7739, 8270, 7375, 8656, 4438, 7766, 6491, 1760, 8037, 2029, 3438, 3694, 7664, 624, 3314]
7758	8560	[8453, 3335, 2191, 2453, 3352, 8348, 8356, 934, 8494, 4654, 4920, 2630, 6866, 7511, 3690, 3566, 8560, 4082, 7158, 8442]
7759	7862	[7816, 4239, 6032, 5910, 4758, 8480, 1958, 939, 8629, 7862, 2487, 568, 1355, 7762, 6743, 4070, 6635, 3948, 2291, 3455]
7760	2859	[1799, 8585, 5770, 3085, 270, 7707, 3484, 799, 8480, 2852, 2859, 2222, 1198, 8507, 3911, 4423, 973, 5347, 8680, 6126]
7761	8327	[4097, 8451, 7302, 8327, 7822, 2960, 3242, 1195, 306, 5817, 2489, 8389, 7879, 7502, 2273, 4719, 2927, 3839, 3063, 511]
7762	4890	[8209, 8083, 4890, 3228, 3613, 3872, 682, 8494, 1712, 4293, 7630, 1362, 6745, 3294, 7403, 6507, 2287, 240, 5105, 4988]
7763	4825	[7424, 6038, 8609, 8612, 7468, 6445, 1978, 5306, 3131, 1086, 3136, 4178, 8662, 4825, 5978, 3560, 2543, 6514, 6262, 5244]
7764	8648	[6528, 8068, 8453, 1419, 7053, 2582, 7214, 5807, 1332, 7739, 8513, 8648, 3418, 7655, 2417, 7668, 6518, 1274, 3708, 7039]
7765	5790	[5790, 1459, 8627, 6971, 4795, 7102, 7487, 6595, 3782, 3791, 2777, 7899, 4061, 8669, 1631, 4959, 8680, 3433, 632, 634]
7766	7862	[5783, 1311, 5418, 7723, 7212, 2477, 5298, 1715, 2485, 7862, 6971, 8382, 8136, 7627, 4813, 2382, 8043, 5614, 4462, 5238]
7767	8511	[7946, 6046, 815, 3891, 8243, 7862, 6073, 61, 3135, 8511, 4162, 4942, 2767, 4179, 7252, 7891, 6620, 7389, 6246, 8311]
7768	8389	[2434, 8451, 390, 1544, 8585, 7317, 4758, 7704, 1952, 6688, 5159, 4777, 2991, 2992, 6961, 4801, 4930, 8389, 2397, 1908]
7769	1913	[8, 8460, 911, 4239, 7573, 4770, 6849, 2884, 4804, 2631, 8520, 2895, 7891, 2133, 4321, 3563, 7277, 6389, 1913, 5118]
7770	7891	[5905, 786, 3350, 1696, 7714, 2485, 570, 2631, 3660, 8655, 1488, 7891, 8019, 4694, 8664, 5339, 5215, 4450, 8425, 118]
7771	3244	[650, 1554, 5269, 5526, 3352, 3244, 3123, 2099, 960, 8395, 6093, 4691, 5973, 4582, 1649, 2675, 7668, 3189, 7931, 5501]
7772	8201	[5766, 8582, 1544, 8201, 8205, 4626, 5659, 942, 7478, 2362, 827, 3388, 1990, 967, 7502, 5331, 6756, 5989, 7781, 3450]
7773	4445	[8328, 5771, 7704, 26, 4506, 3362, 8363, 4791, 60, 3134, 3013, 6860, 3281, 4177, 7509, 7768, 1756, 3677, 4445, 7145]
7774	5315	[1424, 5917, 8223, 6961, 2104, 8254, 5315, 3916, 6094, 975, 5591, 1503, 7905, 8683, 8558, 5617, 6131, 4083, 8182, 3709]
7775	8324	[8324, 775, 7575, 8606, 6951, 6700, 2486, 4925, 1995, 8019, 8539, 2397, 3933, 2148, 2661, 4965, 2023, 2287, 2807, 8184]
7776	6381	[5133, 2077, 5025, 4260, 1189, 7478, 3782, 5323, 2636, 2379, 8271, 336, 6223, 7761, 8413, 8159, 7267, 5478, 1127, 6381]
7777	7908	[3716, 8585, 6426, 2970, 2078, 5025, 4644, 2603, 6959, 2096, 6196, 4409, 8378, 3644, 2883, 1617, 7905, 4707, 7908, 6898]
7778	5165	[7425, 8194, 7817, 4624, 5656, 4890, 6045, 418, 4010, 5165, 431, 6965, 3513, 709, 4040, 712, 460, 2009, 4316, 7402]
7779	5450	[3083, 6283, 7061, 1047, 8479, 7199, 937, 5685, 3256, 5692, 5450, 6224, 340, 3284, 8408, 8667, 7913, 3056, 3710, 3839]
7780	8480	[7302, 5133, 1174, 5910, 7833, 5149, 8480, 2977, 38, 5544, 3000, 4796, 194, 2371, 5956, 1349, 7497, 7773, 5352, 7804]
7781	1765	[5893, 5524, 3093, 1048, 7587, 2854, 426, 5163, 8494, 6446, 200, 4060, 3164, 8669, 5856, 1765, 7023, 4463, 4725, 8185]
7782	6518	[8068, 8606, 6179, 4775, 5807, 5298, 3643, 2624, 7875, 1607, 1355, 8013, 7906, 5348, 4453, 5478, 3049, 617, 6518, 5367]
7783	8585	[8585, 1692, 166, 8492, 6703, 3247, 8629, 8504, 3389, 7745, 8516, 3661, 7117, 8660, 6485, 4055, 1246, 7652, 7400, 750]
7784	1524	[8591, 1938, 2077, 5923, 561, 4021, 7869, 712, 6347, 3024, 5841, 6741, 6751, 483, 6891, 5870, 2803, 1524, 5753, 5247]
7785	5211	[4352, 1155, 6661, 1674, 665, 7079, 1459, 1339, 2113, 69, 6351, 7762, 7770, 7899, 5211, 4959, 8686, 3962, 3582, 4479]
7786	8684	[8067, 6415, 6288, 8483, 5034, 4528, 2225, 5561, 3006, 5951, 1604, 8389, 4430, 1743, 1125, 3432, 8683, 8684, 4719, 756]
7787	1585	[5120, 4618, 3480, 541, 6558, 7713, 6307, 1578, 2090, 5293, 1585, 7858, 1598, 7102, 8518, 1222, 6988, 3810, 7143, 5878]
7788	8394	[4864, 8336, 7448, 8480, 6950, 2984, 8363, 6189, 7726, 4399, 7476, 7875, 8394, 6990, 6351, 90, 7901, 4708, 3192, 7549]
7789	7978	[6528, 1921, 8581, 8460, 5516, 1556, 405, 800, 8354, 7206, 7978, 6707, 5694, 4807, 4302, 6099, 8666, 6500, 3440, 6905]
7790	6540	[257, 3593, 6540, 4236, 3085, 2961, 2722, 6705, 8245, 6072, 3652, 1740, 1105, 7762, 8022, 6488, 6747, 5853, 5606, 8445]
7791	7974	[7040, 1537, 8588, 1946, 1441, 7974, 1960, 4020, 8247, 7869, 6462, 3399, 7753, 6757, 6885, 5993, 3438, 1518, 7671, 6394]
7792	7478	[1291, 6797, 7318, 8606, 5154, 8483, 7592, 4523, 4526, 5045, 7478, 7232, 7363, 6089, 8418, 4842, 3563, 8311, 5373, 5118]
7793	541	[8585, 541, 5409, 6824, 2859, 3902, 2881, 7745, 4423, 2121, 3663, 5713, 5972, 7652, 2789, 8682, 8683, 8303, 5617, 6522]
7794	8422	[8196, 7436, 1808, 7711, 3107, 1329, 8629, 6905, 2125, 4302, 8657, 8666, 732, 3812, 8422, 8684, 6511, 3705, 3834, 252]
7795	8682	[8064, 7683, 7817, 8331, 6172, 6436, 7463, 2989, 4782, 3765, 5696, 6338, 8405, 8283, 8682, 8564, 632, 8314, 1532, 5502]
7796	1910	[5120, 3466, 6155, 5003, 7586, 4008, 8625, 8629, 1335, 2491, 1863, 2890, 6478, 4308, 8027, 8169, 621, 8429, 1910, 7806]
7797	7040	[7040, 1421, 7824, 6046, 4255, 3359, 6052, 4519, 8107, 5435, 1730, 4419, 2245, 6604, 6232, 3034, 5226, 8685, 7282, 764]
7798	7051	[3973, 7051, 2955, 4235, 6671, 7445, 1947, 8613, 7468, 817, 4018, 184, 7115, 4301, 6870, 4311, 5091, 4839, 8049, 883]
7799	8556	[7560, 297, 814, 8495, 688, 8625, 5812, 7350, 5181, 8254, 73, 1869, 5585, 3037, 1887, 6627, 6250, 8556, 3057, 6527]
7800	7804	[7173, 3976, 1424, 541, 8480, 3503, 5173, 7485, 5185, 2636, 8656, 5082, 7772, 100, 1639, 7145, 8683, 5617, 2040, 7804]
7801	7391	[6533, 7830, 8480, 8617, 1843, 3893, 3769, 7497, 8656, 3414, 8541, 1630, 7391, 7401, 5866, 3948, 5875, 4085, 250, 7804]
7802	8568	[7040, 3082, 1304, 1696, 6950, 2344, 7726, 3258, 3657, 2890, 458, 3163, 2662, 7400, 8041, 5999, 8560, 886, 8568, 4220]
7803	7003	[5534, 2079, 8224, 7463, 8243, 2743, 3001, 6211, 7365, 7623, 7241, 4940, 2893, 3921, 1497, 7003, 1252, 7787, 749, 8564]
7804	8363	[4867, 141, 8336, 6937, 3105, 5797, 8487, 8363, 429, 6335, 3135, 8516, 346, 5857, 3048, 106, 1648, 115, 8311, 760]
7805	5346	[4107, 7948, 910, 5151, 8608, 7201, 2221, 7597, 2479, 4409, 6339, 5448, 2766, 2384, 6099, 5593, 6875, 5346, 1384, 1907]
7806	7212	[5909, 8602, 5501, 3619, 8614, 7212, 1710, 3119, 8247, 1087, 960, 2627, 1220, 5716, 7389, 7400, 8431, 7668, 5629, 7422]
7807	8666	[6275, 4621, 4375, 5789, 8606, 6303, 2215, 6069, 8502, 6201, 8506, 1733, 6344, 7753, 3537, 8660, 89, 8666, 8160, 1137]
7808	1453	[5769, 4367, 4511, 8479, 1453, 5293, 6317, 709, 8134, 1222, 5474, 483, 2276, 485, 3176, 8557, 2160, 4087, 2556, 5501]
7809	119	[4617, 5783, 1047, 6943, 8609, 2352, 5940, 6971, 1596, 3136, 4676, 709, 3922, 4178, 6869, 3549, 2145, 3176, 374, 119]
7810	8413	[5760, 2051, 6919, 1290, 6038, 1047, 5656, 8218, 2842, 7071, 3752, 4271, 2352, 5450, 460, 5967, 3921, 7766, 8152, 8413]
7811	8335	[6402, 8335, 7185, 6808, 8606, 6943, 3118, 7863, 952, 7616, 6342, 6982, 4811, 8012, 5592, 3933, 223, 4193, 7154, 3839]
7812	6447	[3467, 7053, 2837, 7829, 7842, 1830, 1448, 6447, 4401, 182, 4804, 8520, 8648, 5457, 7768, 4568, 8669, 6368, 8297, 8188]
7813	4050	[2313, 405, 282, 2205, 8354, 38, 6950, 4265, 7485, 6336, 6851, 2253, 4050, 1368, 3686, 8679, 8298, 1647, 2416, 499]
7814	5813	[7043, 6531, 901, 8073, 8202, 8331, 8465, 3730, 3108, 1838, 4143, 5813, 2753, 8518, 1097, 8141, 1750, 4065, 5486, 1532]
7815	1805	[1805, 1433, 6302, 8606, 5928, 7592, 4784, 8628, 2493, 7875, 7906, 8547, 1641, 3563, 7917, 3823, 8305, 8311, 8058, 2044]
7816	6903	[8462, 7315, 6166, 3609, 6555, 295, 8360, 1066, 8363, 8502, 1337, 2120, 5067, 79, 3419, 8539, 7014, 7919, 6903, 7034]
7817	7948	[8453, 522, 2443, 7948, 8083, 8086, 7063, 2971, 3741, 2734, 7215, 3515, 4689, 5329, 2648, 3294, 3173, 6888, 7278, 6255]
7818	8585	[5892, 8585, 7817, 15, 4624, 4248, 2970, 2211, 4015, 4662, 6972, 5185, 7490, 6852, 709, 4040, 8019, 5474, 8425, 2028]
7819	3135	[2051, 7948, 1421, 5783, 1047, 3873, 8363, 2092, 6322, 6073, 954, 3135, 1091, 2518, 8158, 6371, 7535, 4720, 1529, 8188]
7820	8422	[8585, 2702, 7185, 5530, 7581, 3107, 8486, 7718, 3881, 2731, 8511, 3776, 4811, 8414, 3681, 8422, 4840, 1898, 8427, 4735]
7821	977	[7190, 1305, 5274, 8480, 3236, 179, 6976, 1097, 1228, 205, 8014, 6478, 8396, 977, 210, 1619, 2909, 5984, 3314, 254]
7822	6950	[384, 7429, 918, 288, 6950, 4913, 950, 7736, 7739, 5955, 4549, 3143, 6860, 7514, 602, 3814, 1641, 1395, 6518, 6394]
7823	7041	[7041, 8453, 648, 5526, 3227, 8098, 6186, 1337, 2626, 5449, 6858, 8394, 5452, 7760, 3163, 6369, 8683, 7148, 4082, 8184]
7824	4957	[4736, 7040, 4871, 5130, 4919, 3128, 7739, 4802, 8270, 8401, 6491, 4957, 8158, 4582, 8557, 1649, 8564, 3189, 6007, 8184]
7825	6046	[7041, 6916, 1926, 8456, 909, 8082, 2451, 1821, 6046, 6943, 1190, 2228, 3002, 7228, 8401, 8680, 2029, 6003, 6005, 8310]
7826	4552	[3840, 1034, 2701, 3472, 7331, 4387, 6317, 5167, 5296, 959, 7616, 4552, 4936, 3786, 3791, 8404, 8539, 3933, 2017, 6776]
7827	6352	[4736, 8326, 1671, 3102, 3105, 3371, 6322, 7349, 3766, 8252, 8253, 8255, 6352, 4694, 3162, 8543, 229, 4839, 753, 8561]
7828	7862	[1668, 5766, 8074, 8335, 6808, 8606, 1060, 1320, 1833, 426, 8363, 44, 2477, 7862, 8502, 5606, 7655, 5361, 6899, 3455]
7829	8606	[390, 7943, 8589, 2836, 8606, 5667, 2991, 8626, 3382, 6733, 8654, 7378, 727, 3036, 5599, 5857, 3301, 7781, 8559, 7798]
7830	228	[7429, 1419, 4239, 5009, 8086, 6967, 7739, 3007, 8000, 5318, 6860, 4564, 7514, 228, 6758, 8047, 7920, 6895, 8058, 4989]
7831	2287	[1805, 6164, 2072, 7833, 8097, 4131, 5161, 684, 7854, 2611, 4541, 4416, 1216, 8019, 1492, 4056, 2009, 3164, 2287, 1266]
7832	7058	[3330, 3850, 5262, 7058, 2457, 34, 6060, 8622, 3911, 8524, 7513, 6748, 8160, 4583, 7657, 6124, 1648, 2800, 4985, 7677]
7833	4882	[7424, 8324, 4882, 2351, 1083, 4795, 8395, 6093, 1103, 8144, 4945, 3959, 5841, 8159, 6755, 4198, 3049, 3179, 4855, 4479]
7834	7664	[4353, 1931, 5523, 6291, 1685, 3360, 7605, 7740, 7237, 8394, 1354, 8654, 5850, 8283, 1634, 1378, 7147, 7664, 8307, 3966]
7835	4040	[642, 8071, 3976, 6922, 3211, 4366, 6800, 4898, 8358, 4528, 8246, 8255, 6343, 4040, 8648, 2899, 4694, 8535, 4839, 6523]
7836	8684	[3461, 8465, 3228, 1696, 682, 2732, 7214, 5302, 3003, 7867, 4416, 7754, 6478, 7375, 6228, 7893, 6244, 1000, 8684, 7663]
7837	636	[636, 7962, 7581, 5283, 420, 165, 932, 6447, 3503, 3899, 61, 2118, 7623, 3535, 1487, 7897, 6259, 7932, 2045, 5887]
7838	7745	[3328, 257, 1664, 135, 1544, 7049, 2186, 1806, 4777, 4654, 7732, 7866, 7745, 6337, 7400, 3305, 3433, 3565, 1390, 7035]
7839	6705	[7425, 5139, 3872, 3361, 3366, 6825, 6705, 4022, 2486, 1725, 8512, 5701, 6478, 463, 2640, 7514, 1378, 3427, 5608, 8562]
7840	5036	[7808, 5651, 5034, 5163, 5036, 3500, 6318, 8501, 3258, 8380, 7362, 6722, 200, 3538, 4307, 857, 3567, 4852, 5495, 4604]
7841	8666	[1664, 1556, 6424, 4120, 8356, 2597, 7337, 7978, 3247, 7732, 5694, 2371, 4813, 6866, 8666, 6756, 6500, 745, 4331, 5495]
7842	8521	[8072, 7311, 4113, 8214, 5185, 3783, 8521, 1993, 8016, 1619, 7768, 6106, 4314, 8412, 3687, 5482, 8174, 1524, 1910, 2040]
7843	3363	[6402, 4233, 5897, 8331, 6540, 7330, 3363, 7460, 5805, 5296, 7603, 7862, 7223, 8270, 1488, 7521, 6755, 2031, 7414, 635]
7844	7754	[7685, 4233, 6668, 6808, 1696, 8363, 7348, 7350, 2487, 4416, 7754, 973, 7893, 7640, 7515, 4318, 3807, 7649, 2031, 881]
7845	8418	[393, 6412, 2701, 7949, 8465, 5397, 5270, 797, 2722, 3637, 8518, 8520, 3786, 5461, 598, 92, 8418, 752, 2930, 8056]
7846	8058	[7040, 8449, 1445, 6438, 6707, 4671, 8140, 5462, 343, 8543, 5479, 4841, 1641, 7148, 8300, 3053, 367, 5743, 3826, 8058]
7847	3836	[7558, 7816, 6172, 40, 5803, 6316, 3379, 1076, 4023, 4797, 709, 3021, 2519, 2142, 3935, 5486, 5109, 3959, 3836, 7295]
7848	6376	[8210, 5909, 795, 1051, 8348, 2854, 1970, 6711, 8505, 8379, 6470, 3782, 8136, 2505, 860, 4959, 6625, 6376, 7664, 5362]
7849	2225	[1689, 4891, 1827, 8360, 6186, 554, 5421, 8110, 2225, 7218, 2101, 3007, 973, 2385, 8666, 2532, 3560, 1134, 6133, 504]
7850	8606	[5008, 150, 5014, 1435, 8606, 5919, 44, 2353, 5426, 6964, 833, 967, 3912, 7378, 1887, 6624, 2278, 3689, 4457, 3317]
7851	8513	[1286, 7690, 7440, 8594, 534, 6809, 7328, 288, 8614, 6950, 704, 8513, 2755, 8135, 8546, 7525, 7528, 7401, 2800, 4217]
7852	1289	[7296, 6145, 258, 3719, 7688, 1289, 1804, 7193, 7965, 2731, 3648, 8518, 4300, 2900, 731, 5984, 7649, 6253, 1774, 7541]
7853	1384	[3712, 7296, 4482, 2702, 6675, 4129, 2599, 8621, 6322, 8371, 1208, 4154, 8134, 2120, 6483, 1511, 1384, 2030, 7287, 8188]
7854	2487	[8576, 6412, 6413, 2322, 5910, 3614, 5666, 2473, 8491, 7862, 2487, 6967, 3772, 4028, 7623, 8651, 3947, 8184, 4218, 5373]
7855	7686	[7686, 8071, 3092, 5143, 1960, 4522, 5297, 6589, 3399, 8651, 8270, 8655, 8660, 8542, 8554, 7403, 8304, 8561, 8564, 761]
7856	2233	[2696, 4492, 8465, 4628, 8348, 6573, 5302, 2233, 4541, 2496, 7363, 5065, 8655, 7122, 7506, 2009, 3930, 8543, 8300, 1780]
7857	8466	[5129, 8461, 7312, 8466, 7973, 8358, 3753, 942, 705, 79, 3152, 983, 4439, 475, 8541, 4963, 6627, 5110, 3065, 5754]
7858	1066	[8066, 5766, 392, 1682, 7444, 7704, 6808, 2973, 1066, 6453, 7867, 2110, 3913, 6860, 7131, 3933, 5601, 8427, 6124, 8184]
7859	6788	[515, 6788, 8453, 3075, 1043, 5909, 7449, 3250, 8247, 5707, 6862, 6098, 2517, 8278, 6489, 3163, 8294, 5606, 8431, 7679]
7860	3330	[4352, 3330, 774, 4882, 8091, 1463, 703, 1217, 8390, 3399, 5839, 2129, 2015, 8160, 4959, 6498, 1637, 4470, 8438, 7670]
7861	4441	[7435, 909, 5390, 3597, 7058, 6299, 803, 3621, 6189, 5437, 7236, 970, 8654, 6863, 6102, 3415, 4441, 4703, 7905, 5245]
7862	7492	[6402, 15, 7704, 8602, 7070, 7207, 8235, 5293, 8369, 7858, 8247, 7492, 7502, 5721, 3549, 3166, 373, 7286, 119, 3705]
7863	7623	[8196, 8071, 8468, 4639, 7846, 2605, 4654, 8500, 3894, 7991, 6710, 6328, 4410, 3510, 7623, 7498, 8139, 8657, 1112, 8542]
7864	7865	[6019, 6666, 6541, 6290, 2604, 1580, 7352, 7865, 7104, 5569, 7623, 8520, 7137, 4837, 6245, 8679, 8560, 8307, 6134, 7804]
7865	5487	[5129, 6547, 7190, 2329, 6810, 69, 1873, 8413, 2911, 7391, 6756, 3172, 6885, 8682, 8429, 5487, 1648, 7925, 7927, 7933]
7866	4268	[8199, 4494, 6422, 4268, 6317, 4154, 7236, 4036, 5830, 8136, 1750, 5473, 4581, 7923, 3703, 5368, 3322, 7803, 7806, 7935]
